wcr_number,mean_ci_upper,pump_loc,mean_ci_lower,tot_completed_depth,gwl_2019,gsp_name,x,y
WCR1997-000003,62.488723194089566,60.48186451985329,58.47500584561701,100,27.37342555898979,Eastern San Joaquin,-121.26496,37.862629999999996
WCR1997-000036,207.24343921144106,205.1479629164366,203.05248662143214,300,135.68366031445743,Eastern San Joaquin,-121.1622,38.24187
WCR1997-000692,189.01447589591078,187,184.98552410408922,300,103.5192280055447,Eastern San Joaquin,-121.16666600000002,37.991111
WCR1997-001612,212.86889335131292,210.85375803367447,208.838622716036,320,21.434531728899646,Eastern San Joaquin,-121.34097999999999,38.02117
WCR1997-001614,342.4886901684487,340.4685067561267,338.4483233438047,500,92.51810227980461,Eastern San Joaquin,-121.17599999999997,37.96365
WCR1997-001624,163.77414514772627,161.76142293769595,159.74870072766564,304,88.66654729700042,Eastern San Joaquin,-121.26904,38.079429999999995
WCR1997-001625,163.77414514772627,161.76142293769595,159.74870072766564,260,37.85181503314099,Eastern San Joaquin,-121.32257,38.02105
WCR1997-001626,36.95529401055085,34.94913459726661,32.94297518398236,84,9.774039462138813,Eastern San Joaquin,-121.37990000000002,38.07975999999998
WCR1997-001627,212.86889335131292,210.85375803367447,208.838622716036,342,38.4013238356637,Eastern San Joaquin,-121.15184999999998,37.76122999999999
WCR1997-001628,212.86889335131292,210.85375803367447,208.838622716036,334,176.47860846111087,Eastern San Joaquin,-121.04333299999998,37.98555499999998
WCR1997-001768,324.24499274833016,322.22542931494195,320.20586588155373,475,128.95888597253597,Eastern San Joaquin,-121.17819999999998,38.10893
WCR1997-001771,184.40419626738262,182.31586267710293,180.22752908682324,270,95.24035854540604,Eastern San Joaquin,-121.27256000000001,38.22563
WCR1997-003528,132.730661508778,130.71965015531836,128.7086388018587,205,86.56264432092705,Eastern San Joaquin,-120.98875,37.820599999999985
WCR1997-003529,195.2339818805278,193.21967449143574,191.20536710234367,295,123.34770054057739,Eastern San Joaquin,-121.14004,37.96388999999999
WCR1997-003597,115.69404070451121,113.68402895568205,111.6740172068529,190,27.61570537246097,Eastern San Joaquin,-121.26113000000001,37.71774999999999
WCR1997-003940,153.37650778330485,151.3643420547983,149.35217632629175,235,44.01868172062807,Eastern San Joaquin,-121.24945000000001,38.006750000000004
WCR1997-003941,195.2339818805278,193.21967449143574,191.20536710234367,295,96.24946788045641,Eastern San Joaquin,-121.19641,38.036259999999984
WCR1997-004115,115.69404070451121,113.68402895568205,111.6740172068529,180,71.78285672062894,Eastern San Joaquin,-121.23185000000001,38.00695999999999
WCR1997-004116,119.08816206549012,117.0779481044399,115.06773414338967,185,27.53632421509989,Eastern San Joaquin,-121.26567999999997,37.890589999999996
WCR1997-004117,98.8313169169963,96.82232671643335,94.8133365158704,155,46.13355147041869,Eastern San Joaquin,-121.09539,37.737599999999986
WCR1997-004118,88.80764990581724,86.79927272533098,84.79089554484472,140,19.17100667690981,Eastern San Joaquin,-121.28155999999997,37.90492999999998
WCR1997-004119,115.69404070451121,113.68402895568205,111.6740172068529,190,27.61570537246097,Eastern San Joaquin,-121.26113000000001,37.71774999999999
WCR1997-004120,98.8313169169963,96.82232671643335,94.8133365158704,155,31.07218999237495,Eastern San Joaquin,-121.22482,37.761190000000006
WCR1997-004121,202.27524414793578,200.26060122171125,198.24595829548673,305,173.9434965138912,Eastern San Joaquin,-121.06811,38.02349
WCR1997-004409,125.01025428123997,123,120.98974571876003,186,86.56264432092705,Eastern San Joaquin,-120.96949999999997,37.806110000000004
WCR1997-004410,83.50919526908538,81.5,79.49080473091462,195,52.49395332968145,Eastern San Joaquin,-121.02729999999998,37.74939
WCR1997-004411,129.31044891263932,127.29963501144577,125.28882111025223,215,40.14434077079437,Eastern San Joaquin,-121.20885,37.83375000000001
WCR1997-004417,108.92679135172068,106.91718665300871,104.90758195429675,175,46.13355147041869,Eastern San Joaquin,-121.07813000000002,37.747449999999986
WCR1997-004418,187.51396588625832,185.5,183.48603411374168,285,96.24946788045641,Eastern San Joaquin,-121.19641,38.036259999999984
WCR1997-004422,120.51065498907528,118.5,116.48934501092472,215,73.35602885298334,Eastern San Joaquin,-120.96873999999995,37.77692
WCR1997-004423,181.20469157931586,179.19107327276515,177.17745496621444,275,71.78285672062894,Eastern San Joaquin,-121.23118,37.992339999999984
WCR1997-004424,35.706094424165066,33.699910403326925,31.693726382488784,105,19.17100667690981,Eastern San Joaquin,-121.31603000000001,37.933830000000015
WCR1997-004425,203.41712358799424,201.32279944115706,199.22847529431988,325,82.92617055346336,Eastern San Joaquin,-121.27173,38.19642999999999
WCR1997-004426,216.40832921013288,214.3930326065823,212.3777360030317,325,46.079283926099784,Eastern San Joaquin,-121.30720000000001,38.15288000000001
WCR1997-004427,202.27524414793578,200.26060122171125,198.24595829548673,305,128.95888597253597,Eastern San Joaquin,-121.16009,38.09458
WCR1997-004428,149.92132527166075,147.90934816138068,145.8973710511006,230,77.09571671895972,Eastern San Joaquin,-121.13569,37.83424
WCR1997-005035,143.0276534232801,141.01605815941736,139.0044628955546,262,49.957137657096325,Eastern San Joaquin,-121.11534999999998,37.76117999999999
WCR1997-005151,140.96400041155556,138.9525208800754,136.94104134859526,217,46.13355147041869,Eastern San Joaquin,-121.09539,37.737599999999986
WCR1997-005229,163.77414514772627,161.76142293769595,159.74870072766564,275,148.65116326592033,Eastern San Joaquin,-121.05555500000001,37.971110999999986
WCR1997-005230,126.57880125006417,124.5681462609889,122.55749127191362,215,49.957137657096325,Eastern San Joaquin,-121.13412999999998,37.79041999999999
WCR1997-005231,160.3030203444494,158.290482058938,156.2779437734266,295,154.7838804910032,Eastern San Joaquin,-121.14215,38.080619999999996
WCR1997-005232,149.92132527166075,147.90934816138068,145.8973710511006,315,128.95888597253597,Eastern San Joaquin,-121.16004999999998,38.08018
WCR1997-005348,237.7272693655689,235.71103370765493,233.69479804974097,355,18.299721976876185,Eastern San Joaquin,-121.35979999999998,37.99139
WCR1997-005420,188.19055034053827,186.10098690470645,184.01142346887463,275,129.83667270493999,Eastern San Joaquin,-121.17988999999999,38.197250000000004
WCR1997-005421,143.340508695099,141.26686378647423,139.19321887784946,215,82.92617055346336,Eastern San Joaquin,-121.27216999999997,38.21095
WCR1997-005422,139.66512029138786,137.59292326368177,135.52072623597567,210,67.10447776556231,Eastern San Joaquin,-121.28222199999998,38.226110999999996
WCR1997-005424,129.31044891263932,127.29963501144577,125.28882111025223,200,14.234625717150443,Eastern San Joaquin,-121.380277,38.15305500000001
WCR1997-005425,188.19055034053827,186.10098690470645,184.01142346887463,275,129.83667270493999,Eastern San Joaquin,-121.18025000000002,38.21171000000001
WCR1997-005426,110.65862202134268,108.5986897892161,106.53875755708951,170,16.779797588344806,Eastern San Joaquin,-121.38172000000002,38.21104999999999
WCR1997-005427,199.59855754180956,197.50540043076242,195.4122433197153,290,129.83667270493999,Eastern San Joaquin,-121.16133,38.19777999999999
WCR1997-005428,143.340508695099,141.26686378647423,139.19321887784946,215,82.92617055346336,Eastern San Joaquin,-121.27216999999997,38.21095
WCR1997-005429,143.340508695099,141.26686378647423,139.19321887784946,215,82.92617055346336,Eastern San Joaquin,-121.275555,38.213332999999984
WCR1997-005430,139.66512029138786,137.59292326368177,135.52072623597567,210,67.10447776556231,Eastern San Joaquin,-121.286388,38.226110999999996
WCR1997-005431,139.66512029138786,137.59292326368177,135.52072623597567,210,67.10447776556231,Eastern San Joaquin,-121.287222,38.226110999999996
WCR1997-005432,139.66512029138786,137.59292326368177,135.52072623597567,210,67.10447776556231,Eastern San Joaquin,-121.28888799999999,38.226110999999996
WCR1997-005433,188.19055034053827,186.10098690470645,184.01142346887463,275,140.19877849060592,Eastern San Joaquin,-121.14380000000001,38.22731000000001
WCR1997-005434,191.98514761558525,189.89437053201456,187.80359344844388,280,16.779797588344806,Eastern San Joaquin,-121.38172000000002,38.21104999999999
WCR1997-005435,176.85675909158164,174.7709351166081,172.68511114163454,260,71.91081205927067,Eastern San Joaquin,-121.27133,38.181879999999985
WCR1997-005437,176.85675909158164,174.7709351166081,172.68511114163454,260,71.91081205927067,Eastern San Joaquin,-121.27089999999998,38.1674
WCR1997-005438,198.75245286162365,196.73797696571287,194.7235010698021,300,173.9434965138912,Eastern San Joaquin,-121.06811,38.02349
WCR1997-005439,160.3030203444494,158.290482058938,156.2779437734266,245,128.95888597253597,Eastern San Joaquin,-121.16009,38.09458
WCR1997-005440,154.42728941937662,152.3494169277077,150.27154443603877,230,95.24035854540604,Eastern San Joaquin,-121.27256000000001,38.22563
WCR1997-005442,176.85675909158164,174.7709351166081,172.68511114163454,260,129.83667270493999,Eastern San Joaquin,-121.17988999999999,38.197250000000004
WCR1997-005443,143.340508695099,141.26686378647423,139.19321887784946,215,82.92617055346336,Eastern San Joaquin,-121.27216999999997,38.21095
WCR1997-005444,198.75245286162365,196.73797696571287,194.7235010698021,300,62.55396092664302,Eastern San Joaquin,-121.25015999999998,38.03566000000001
WCR1997-005445,143.340508695099,141.26686378647423,139.19321887784946,215,67.10447776556231,Eastern San Joaquin,-121.29027700000002,38.226110999999996
WCR1997-005446,143.340508695099,141.26686378647423,139.19321887784946,215,67.10447776556231,Eastern San Joaquin,-121.29098999999998,38.225599999999986
WCR1997-005447,188.19055034053827,186.10098690470645,184.01142346887463,275,129.83667270493999,Eastern San Joaquin,-121.16176999999999,38.21234
WCR1997-005448,170.73164817504755,168.71856283266493,166.7054774902823,260,37.85181503314099,Eastern San Joaquin,-121.32257,38.02105
WCR1997-005449,139.66512029138786,137.59292326368177,135.52072623597567,210,67.10447776556231,Eastern San Joaquin,-121.289444,38.226110999999996
WCR1997-005451,170.73164817504755,168.71856283266493,166.7054774902823,260,88.66654729700042,Eastern San Joaquin,-121.25131,38.079499999999996
WCR1997-005452,139.58939655147668,137.57799447149867,135.56659239152066,215,62.55396092664302,Eastern San Joaquin,-121.24986999999999,38.02117
WCR1997-005470,170.73164817504755,168.71856283266493,166.7054774902823,260,107.92762513080837,Eastern San Joaquin,-121.21504,38.09411999999999
WCR1997-005663,184.70518018834804,182.6913873259737,180.67759446359935,280,75.43980500379818,Eastern San Joaquin,-121.25103999999997,38.064850000000014
WCR1997-005664,227.05048208310922,225.0347099155808,223.0189377480524,385,94.1404122132394,Eastern San Joaquin,-121.10119,37.89184
WCR1997-005665,129.31044891263932,127.29963501144577,125.28882111025223,205,27.61570537246097,Eastern San Joaquin,-121.26113000000001,37.71774999999999
WCR1997-005666,152.68503446301608,150.67290633398258,148.66077820494908,250,71.78285672062894,Eastern San Joaquin,-121.21296,37.992429999999985
WCR1997-005667,132.730661508778,130.71965015531836,128.7086388018587,310,82.75172994621637,Eastern San Joaquin,-121.17472000000001,37.90547000000001
WCR1997-005668,170.73164817504755,168.71856283266493,166.7054774902823,265,86.56264432092705,Eastern San Joaquin,-120.98875,37.820599999999985
WCR1997-005672,92.80807479070707,90.7994531616018,88.79083153249654,160,29.09588952540501,Eastern San Joaquin,-121.29739999999995,37.77569999999998
WCR1997-005673,119.08816206549012,117.0779481044399,115.06773414338967,205,32.64350075872266,Eastern San Joaquin,-121.18791,37.732169999999996
WCR1997-005674,199.59855754180956,197.50540043076242,195.4122433197153,305,29.549671087492456,Eastern San Joaquin,-121.32670000000002,38.196389999999994
WCR1997-005676,156.83710770245818,154.82475491249656,152.81240212253493,250,27.53632421509989,Eastern San Joaquin,-121.26545000000002,37.876529999999995
WCR1997-005679,156.83710770245818,154.82475491249656,152.81240212253493,250,61.00886950282787,Eastern San Joaquin,-121.30588,38.07926999999997
WCR1997-005685,128.7025801467995,126.63484334395874,124.56710654111798,250,82.92617055346336,Eastern San Joaquin,-121.27216999999997,38.21095
WCR1997-005691,163.77414514772627,161.76142293769595,159.74870072766564,250,71.78285672062894,Eastern San Joaquin,-121.23118,37.992339999999984
WCR1997-005692,112.30685592696246,110.297047314741,108.28723870251953,175,29.09588952540501,Eastern San Joaquin,-121.29739999999995,37.77569999999998
WCR1997-005694,115.69404070451121,113.68402895568205,111.6740172068529,220,83.23150056148316,Eastern San Joaquin,-120.95039,37.776930000000014
WCR1997-005695,115.69404070451121,113.68402895568205,111.6740172068529,190,46.13355147041869,Eastern San Joaquin,-121.09651,37.74714
WCR1997-005713,108.92679135172068,106.91718665300871,104.90758195429675,200,26.553021125404403,Eastern San Joaquin,-121.28418,37.977519999999984
WCR1997-005718,115.69404070451121,113.68402895568205,111.6740172068529,200,52.25561957047549,Eastern San Joaquin,-121.22966,37.93421999999999
WCR1997-005719,158.22284095362693,156.21041377716602,154.19798660070512,260,71.09457415083017,Eastern San Joaquin,-121.15624999999997,37.891099999999994
WCR1997-005720,121.12789166923405,119.11755687723495,117.10722208523585,200,27.53632421509989,Eastern San Joaquin,-121.26567999999997,37.890589999999996
WCR1997-005721,156.83710770245818,154.82475491249656,152.81240212253493,245,56.846989080267115,Eastern San Joaquin,-121.19375999999997,37.96360000000001
WCR1997-005722,127.94411713465587,125.93338258644606,123.92264803823625,265,77.09571671895972,Eastern San Joaquin,-121.13569,37.83424
WCR1997-005724,188.21027430352478,186.19630841726647,184.18234253100815,310,121.01585548248035,Eastern San Joaquin,-121.16006999999999,38.154209999999985
WCR1997-005758,110.27795058295786,108.26826423611551,106.25857788927317,220,27.53632421509989,Eastern San Joaquin,-121.26567999999997,37.890589999999996
WCR1997-005759,205.80229007900584,203.78748158326155,201.77267308751726,335,103.5192280055447,Eastern San Joaquin,-121.15855,37.992859999999986
WCR1997-005760,143.0276534232801,141.01605815941736,139.0044628955546,265,96.24946788045641,Eastern San Joaquin,-121.23287000000002,38.03589
WCR1997-005761,156.83710770245818,154.82475491249656,152.81240212253493,245,49.957137657096325,Eastern San Joaquin,-121.11571000000001,37.775849999999984
WCR1997-005763,149.92132527166075,147.90934816138068,145.8973710511006,235,54.69763443467746,Eastern San Joaquin,-121.07908999999997,37.77622
WCR1997-005764,82.46477793998591,80.41789516710746,78.37101239422901,145,20.878762710759247,Eastern San Joaquin,-121.40049,38.22456999999998
WCR1997-005766,181.20469157931586,179.19107327276515,177.17745496621444,305,73.35602885298334,Eastern San Joaquin,-120.96911,37.791519999999984
WCR1997-005767,199.59855754180956,197.50540043076242,195.4122433197153,335,109.81814182307586,Eastern San Joaquin,-121.19871,38.21137999999999
WCR1997-005771,143.0276534232801,141.01605815941736,139.0044628955546,225,49.957137657096325,Eastern San Joaquin,-121.11534999999998,37.76117999999999
WCR1997-005772,119.08816206549012,117.0779481044399,115.06773414338967,220,73.35602885298334,Eastern San Joaquin,-120.98753,37.77687999999999
WCR1997-005774,113.66088592033898,111.65099595143255,109.64110598252611,190,86.56264432092705,Eastern San Joaquin,-120.98875,37.820599999999985
WCR1997-005775,104.20703446269782,102.1977162105645,100.18839795843117,215,38.4013238356637,Eastern San Joaquin,-121.17033,37.77575
